CLIENTE FIJO 30%,TIPO CLIENTE ICE (D&N),SUB CANAL,TAMAÑO ICE KO,LOCALIDAD-AGENCIA,ZONA,Codigo DN,ID cliente/PDV,NAME Cliente (PDV),DIRECCIÓN,GERENTE COMERCIAL,PROVINCIA,DISTRITO MUNICIPAL,SECTOR,TIPO DE RUTA,RUTA PREVENTA,NOMBRE PREVENTA,Persona 1,supervisor,Persona 2,LATITUD,LONGITUD,RUTA-LOCALIDAD D&N,ZONA DE RETORNABILIDAD,Incidencia,Clasificación,ID SSTC,Estatus,Comentario,LATITUDE,LONGITUDE,LOLA,ELEGIBLE,ELIMINAR,SELECCION,ETIQUETA,MT,CDA,MT FINAL,RutaDN1,Dia_Asignado,Orden_Ruta,Punto_Inicio,TIPO,CODIGO D&N,export.Estado,DIA,Tabla11.auditor,MUESTRA CUMPL.
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000023964,23964,COLMADO J.R,C/3 ESQ.11. LOS ROBLES PROLONGACION,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,378,VICTORIANO PAULINO,VICTORIANO PAULINO,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4881978034973,-70.7269916534424,378 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151015697,Ultima Aprobada,Elegible,19.48815428,-70.72704526,19.48815428-70.72704526,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000023964,,1.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000024859,24859,COLMADO EL BALE,C/2 #73 YAGUITA DEL EJIDO,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,320,YUNIOR ANTONIO GUZMAN LAMI,YUNIOR ANTONIO GUZMAN LAMI,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4700630732945,-70.7040841238839,320 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151017108,Ultima Aprobada,Elegible,19.47006335,-70.70413525,19.47006335-70.70413525,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000024859,,2.0,MARTIN MARTINEZ,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Plata,SANTIAGO,ZONA NORTE,9000018713,18713,CAFETERIA CENTRO MATERNO INFANTIL SAN MARTIN DE PORRES SRL,AVJUAN PABLO DUARTE,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,C&B,366,CHRISTHIAN MERCADO,CHRISTHIAN MERCADO,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.45859718,-70.68343353,366 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151003804,Ultima Aprobada,Elegible,19.4586476754961,-70.68342938035848,19.4586476754961-70.6834293803585,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,3.0,Día 3,,,SUPLENTE,9000018713,,3.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000018185,18185,COLMADO EL CHINO,"C/PRINCIPAL #72,JACAGUA",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,304,MEDINA FAÑA ANSHERLY YAMILE,MEDINA FAÑA ANSHERLY YAMILE,ALEXANDER MARTE,ALEXANDER MARTE,19.5186190605164,-70.6852722167969,304 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151002839,Sin Visita,Elegible,19.5186190605164,-70.6852722167969,19.5186190605164-70.6852722167969,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000018185,,1.0,MARTIN MARTINEZ,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Plata,SANTIAGO,ZONA NORTE,9000019031,19031,LA ESQUINA DEL MARISCO,"C/33 #33,LAS COLINAS",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,C&B,365,JULIO DE JESUS ARACENA AYBAR,JULIO DE JESUS ARACENA AYBAR,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.4806394577026,-70.7170143127441,365 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151004450,Sin Visita,Elegible,19.4806394577026,-70.7170143127441,19.4806394577026-70.7170143127441,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000019031,,1.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SANTIAGO,ZONA NORTE,9000023991,23991,SUPER COLMADO LA PLAZA,"C/12 ESQ. 4 #9, MELLA II",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,352,SANCHEZ SOSA EDWIN,SANCHEZ SOSA EDWIN,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4856700897217,-70.7382431030273,352 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151025496,Sin Visita,Elegible,19.4856700897217,-70.7382431030273,19.4856700897217-70.7382431030273,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000023991,,1.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SANTIAGO,ZONA NORTE,9000113865,113865,COLMADO CRISTAL,PALMAR ABAJO,DEYBI VARGAS,SANTIAGO,SANTIAGO,PALMAR ABAJO,TRADICIONAL,311,BRAYAN ALVAREZ DOMINGUEZ,BRAYAN ALVAREZ DOMINGUEZ,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.5460376739502,-70.7707748413086,311 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151027516,Ultima Aprobada,Elegible,19.54626833333333,-70.770845,19.5462683333333-70.770845,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000113865,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000143119,143119,MI GENTE 3,C FRANCISCO GONZALEZ,DEYBI VARGAS,SANTIAGO,SANTIAGO,PUEBLO NUEVO,TRADICIONAL,303,ANTHONY DARIA SANCHEZ SURIEL,ANTHONY DARIA SANCHEZ SURIEL,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4584846496582,-70.7068634033203,303 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151036341,Ultima Aprobada,Elegible,19.45843833333333,-70.70671166666666,19.4584383333333-70.7067116666667,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000143119,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000069753,69753,COLMADO NUÑEZ,CALLE 7 ESQ 28,DEYBI VARGAS,SANTIAGO,SANTIAGO,LOS CIRUELITOS,TRADICIONAL,320,YUNIOR ANTONIO GUZMAN LAMI,YUNIOR ANTONIO GUZMAN LAMI,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4791965484619,-70.7080239189996,320 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151020058,Ultima Aprobada,Elegible,19.4784559,-70.7073682,19.4784559-70.7073682,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000069753,,2.0,MARTIN MARTINEZ,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Plata,SANTIAGO,ZONA NORTE,9000020301,20301,COMEDOR PUNTO DEL SABOR,"AV. JUAN PABLO DUARTE, CIUDAD",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,C&B,366,CHRISTHIAN MERCADO,CHRISTHIAN MERCADO,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.4590263366699,-70.6820602416992,366 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151007496,Ultima Aprobada,Elegible,19.45899833333333,-70.68202166666667,19.4589983333333-70.6820216666667,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,3.0,Día 3,,,SUPLENTE,9000020301,,3.0,MARTIN MARTINEZ,Cargar
